studentid;karak2_vo3lv;karak6_vo3lv;karak12_vo3lv;karak50_vo3lv;karak92_vo3lv;karak87_vo3lv;karak8_vo3lv;karak88b_vo3lv;karak16_vo3lv;karak20_vo3lv;karak89_vo3lv;karak7_vo3lv;karak11b_vo3lv;karak15_vo3lv;karak19_vo3lv;karak5_vo3lv;karak10b_vo3lv;karak53b_vo3lv;karak93_vo3lv;karak90_vo3lv;karak94_vo3lv;karak95_vo3lv;karak96_vo3lv;karak16b_vo3lv;karak97_vo3lv;karak2b_vo3lv;karak98_vo3lv;open;cons;extra;agree;neur
1327;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;-.035730232;-.25674251;-.093996629;-.81168568;.0015413385
7798;2;2;2;4;4;2;3;1;3;3;2;1;1;4;0;1;3;1;3;4;1;3;1;0;0;3;1;-.36498216;.6184476;-.50743425;1.051904;.29720485
7823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7497;2;3;3;2;3;3;3;0;2;1;3;1;4;3;;1;3;0;2;2;3;1;0;2;0;3;0;.32651442;.57370526;-1.8399267;-.5655967;-.45846346
653;2;0;4;3;2;2;2;0;3;3;3;2;2;2;2;2;1;1;2;3;2;1;2;2;2;2;1;-.047134697;-.81215769;-1.0526795;-.34424248;.36348993
8944;2;1;2;3;3;2;3;1;3;2;2;4;2;3;1;2;2;3;3;2;2;2;2;1;2;2;1;-.21149595;-.36297023;-.077407531;.35519829;.060771238
5519;2;3;3;2;2;2;3;1;1;1;1;1;3;2;1;2;3;1;2;1;1;2;2;2;1;2;1;-.54988283;.59946477;-.86762142;-1.0432272;-.73280567
7227;3;3;3;3;2;3;3;0;2;1;3;3;3;3;2;3;3;2;2;3;3;2;1;3;0;2;3;.65848529;-.025817854;-1.0367645;-.54441011;-.35237649
8492;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
9018;1;2;2;3;3;2;2;1;2;3;4;3;2;3;3;3;3;3;4;3;1;2;3;1;1;3;3;.13852723;-.3900446;.10832462;.36229345;.60123569
1027;4;0;4;0;0;0;2;0;1;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21617498;-.60705894;-1.210384;-1.5150303;-.4841947
4282;2;2;1;3;2;2;1;1;3;1;3;3;1;3;2;2;3;2;3;2;2;2;3;1;3;2;2;-.047134697;-.41073158;.2522451;.35519829;.021128746
1741;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2;2;3;0;2;2;-.035730232;-.077403285;-.093996629;-.7803117;-.37597927
9628;1;3;0;3;4;0;3;2;3;0;1;1;0;4;0;1;4;3;3;1;0;2;3;1;0;1;1;-1.6308919;.778804;1.02587;.60128736;-.78864104
2045;2;2;3;2;2;2;2;1;2;3;3;1;3;4;2;2;4;1;3;2;2;2;0;2;2;2;0;-.047134697;.58295876;-1.2390858;-.080870889;.17071423
8561;3;2;1;3;3;2;3;2;3;2;2;2;1;3;1;3;3;3;3;2;3;2;3;1;1;3;2;.51134509;.11166525;.66651833;.35519829;-.12798908
2004;;2;1;3;2;3;1;2;3;1;1;0;2;3;0;1;3;2;2;1;3;2;4;1;2;2;1;-.18391316;.19042929;.45025149;.11656155;-.72768342
8099;1;0;1;4;3;2;2;3;4;3;4;3;0;4;4;1;3;3;3;3;1;1;3;0;1;1;3;-.60561448;-.93450207;1.0519283;1.2834455;.78487384
3084;2;2;3;2;2;2;3;1;2;2;1;1;2;3;0;2;2;3;3;0;1;2;3;1;2;1;1;-.74618798;.24496733;-.064459182;-.11224488;-.75128621
9404;2;1;3;2;2;3;2;1;3;1;3;1;2;2;1;3;3;2;3;2;3;2;2;1;1;3;1;.67804593;.060079813;-.46562251;-.1267923;-.54003
7967;2;2;1;3;2;2;3;2;3;1;2;2;1;3;1;2;2;3;2;1;2;2;3;1;0;2;1;-.21149595;.10070755;.66651833;.11656155;-.92156601
7908;2;2;2;3;4;3;3;2;4;2;2;2;1;4;2;1;2;2;3;1;1;2;3;1;1;2;1;-.38220322;.10070755;.27830333;.83282888;.1057413
7915;4;3;3;3;3;3;3;1;3;0;3;1;2;3;0;3;3;3;3;1;2;2;1;1;0;3;0;.85750937;.76784635;-.43592349;.35519829;-1.0315089
7822;3;1;3;2;1;1;1;1;2;3;3;3;3;2;3;3;3;2;3;3;2;2;1;2;3;3;3;.32259664;-.75427133;-.83792245;-.57304895;.49302036
4466;3;3;0;3;3;2;2;4;2;2;0;4;0;2;0;4;0;3;3;2;2;2;4;0;0;2;4;-.011942443;-1.0655454;1.6092863;.092282727;-.50038749
5977;4;2;0;4;4;2;3;2;3;0;0;1;0;4;0;4;3;3;3;0;3;2;3;0;0;3;2;.53513288;.25592503;1.02587;1.051904;-.9814167
4773;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
9047;3;2;2;3;3;2;3;1;3;1;2;1;1;3;1;3;3;3;2;1;2;3;3;1;1;2;1;.14101432;.6184476;.29489246;.11656155;-.48993769
1015;3;2;3;4;3;2;2;2;3;4;4;3;3;4;3;2;2;1;3;3;2;2;1;3;2;3;2;.49027622;-.40100229;-.85451156;.40775889;.95916903
8518;1;3;3;1;3;1;3;1;1;3;3;1;3;1;1;3;3;0;1;3;1;1;1;3;3;1;1;-.5975284;.40532374;-1.2687848;-1.9785696;.61148012
7244;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;.078787155;-.81168568;.0015413385
7439;3;2;4;2;2;2;4;4;2;3;4;3;1;2;1;4;1;1;3;2;1;2;1;2;2;2;2;.47147691;-.20220448;-.25647563;-.57304895;-.01292385
6417;3;1;2;3;3;2;3;2;3;2;3;3;1;3;1;3;1;3;3;2;3;1;3;1;1;3;1;.67570639;-.59219074;.49373451;.35519829;-.12798908
1356;2;3;4;2;1;2;3;0;2;1;2;1;2;1;1;2;3;3;2;2;2;2;2;2;1;2;0;-.21149595;.76784635;-.62181717;-1.0577747;-.78289801
755;1;1;2;3;1;1;3;3;3;3;2;1;3;3;2;3;4;3;4;4;2;2;3;2;3;1;2;-.58786404;.26010606;.31944096;.37912005;.50215799
3589;3;1;3;3;3;2;3;1;2;4;4;0;1;3;3;1;3;2;2;3;1;2;1;2;3;2;2;-.055820242;.22502656;-.46478683;-.32969505;1.1479293
6482;2;2;1;3;2;2;2;3;2;3;3;3;1;3;2;2;3;3;2;2;2;2;3;2;2;2;2;-.047134697;-.22166306;.86536038;-.32969505;.17071423
9705;2;1;2;3;2;1;4;3;3;1;3;2;1;3;0;3;4;2;4;1;3;1;2;1;1;2;2;.12357258;.11077376;.29141325;.59383506;-.91644371
8107;0;0;3;2;2;0;0;0;2;0;0;0;3;2;0;2;2;2;2;0;0;0;2;2;0;0;3;-1.9925374;-1.2533401;-.85103244;-.81168568;-1.4671527
5999;2;2;3;3;2;2;3;1;2;1;3;2;3;2;1;1;3;2;2;1;2;3;2;2;1;2;2;-.22290044;.30580628;-.65219033;-.57578409;-.73280567
5825;3;2;1;2;2;2;2;2;2;1;2;2;1;2;1;2;2;2;2;1;3;2;2;2;2;2;2;.13927424;-.25674251;.26535499;-.81168568;-.54404533
6186;3;3;3;3;2;1;3;1;2;4;3;1;1;3;3;2;3;2;3;2;1;2;2;1;2;2;1;-.22349983;.59946477;-.27905467;.12365671;.52352518
5094;2;3;1;3;3;2;1;2;3;2;2;3;0;3;1;3;2;3;3;1;1;1;3;1;1;1;1;-.40606102;-.44067207;.85308617;.35519829;-.32076478
6012;2;4;3;2;2;4;2;0;2;1;2;2;2;2;2;4;2;2;1;1;1;2;3;2;2;3;2;.52048314;.093573906;-.47873241;-1.0503224;-.36040729
3116;3;3;3;3;3;3;3;3;3;3;4;2;1;3;2;2;3;2;3;4;4;3;2;1;1;3;1;1.0174116;.64934605;.11862944;.35519829;.61037332
273;3;2;2;3;3;1;3;4;1;3;2;0;0;3;2;2;3;2;3;2;1;2;4;2;2;3;1;-.19155593;.56856632;1.0482875;-.32259989;.41358224
8207;3;1;4;3;1;1;2;1;3;1;2;3;3;2;3;3;2;1;3;4;2;1;2;3;1;2;3;-.038069744;-.93868309;-1.0404053;-.32032076;-.030070359
6711;3;1;2;3;3;2;2;3;3;3;3;2;2;3;3;2;2;3;3;3;1;2;3;1;2;2;2;-.044415757;-.43190074;.50600874;.35519829;.78999603
6748;2;2;3;2;2;4;3;0;2;1;2;0;3;3;0;3;4;2;2;1;4;3;0;1;2;1;1;.47418401;.94204664;-1.2224967;-.35088164;-.72768342
4363;0;0;3;0;1;0;3;1;1;3;0;1;2;0;0;1;2;0;0;1;0;0;2;3;4;2;0;-1.7756926;-.32524961;-.89648485;-2.6991971;-.25468501
4626;2;3;3;3;2;2;3;2;2;1;2;1;2;3;1;2;2;2;3;2;2;2;2;2;1;3;1;-.01519081;.42012551;-.26678044;-.091058306;-.54003
8022;3;3;3;4;3;2;4;1;3;0;1;0;1;4;0;4;2;3;2;1;1;3;2;1;2;4;0;.37100348;1.1159765;-.063623503;.59855217;-.6539883
8196;3;0;2;1;2;3;2;1;3;0;2;1;2;3;0;3;2;3;2;1;2;3;3;1;1;2;0;.32009843;.06810496;.10832462;-.3552416;-1.0856166
8476;1;2;2;2;2;1;2;2;3;3;2;2;2;3;2;2;2;2;2;2;2;3;3;2;4;2;1;-.56732464;.10578006;.091735527;-.33405504;.54823482
5320;4;1;0;4;3;4;3;4;4;4;4;4;0;3;2;3;3;3;3;1;1;2;4;0;0;3;2;1.026929;-.35201252;1.6092863;1.0373566;.012458818
191;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
9405;3;3;0;3;2;3;4;2;3;1;1;0;0;3;0;3;3;4;3;0;3;3;4;0;1;3;0;.52606791;1.2953156;1.4270332;.56991333;-1.1092193
9082;2;1;4;0;0;4;3;0;0;0;4;4;4;3;0;0;4;0;0;3;4;2;0;4;0;2;2;.47191453;-.1726733;-2.0127106;-2.4071865;-1.3745615
3534;2;3;3;4;3;2;2;2;3;1;2;3;2;3;1;3;4;3;4;2;2;3;3;1;1;2;1;-.035730232;.49535695;.13438289;.82973659;-.297162
6842;4;4;4;3;3;3;4;0;3;4;4;0;4;3;4;2;3;0;1;4;2;3;1;0;2;2;2;.6497997;1.1337107;-1.8269784;.092639826;1.3355827
1306;3;3;3;3;3;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;.14433271;.10748422;-.46562251;-.57578409;.24440932
3872;2;4;3;3;2;2;1;2;2;3;3;0;2;2;3;1;3;2;2;3;2;4;2;2;3;3;0;-.026595285;1.0974094;-.26678044;-.57578409;.73588836
3585;2;3;3;4;4;2;4;0;3;3;4;0;2;3;3;2;4;1;3;3;2;1;2;0;2;2;1;.11722656;.91799116;-.87989569;.80581492;1.032864
7624;2;2;2;3;3;3;2;1;3;2;3;3;1;3;2;2;2;2;3;2;2;2;3;1;1;1;3;-.064355768;-.5693838;.079461269;.35519829;.055649005
2573;1;2;2;3;2;1;3;1;2;1;1;2;2;3;1;1;2;2;2;2;1;2;2;2;1;1;1;-1.2777823;.10070755;-.29283869;-.32969505;-.54003
7663;2;2;2;3;3;2;3;2;3;3;3;2;2;3;2;1;2;3;3;3;3;3;2;1;2;2;2;-.048874795;.12646705;.12143453;.35519829;.60635793
5530;2;3;2;4;3;2;3;3;3;2;2;3;2;3;1;3;2;3;3;1;2;2;4;1;2;2;2;-.035730232;-.036775548;.69174087;.59109992;-.13200447
5863;4;3;1;3;2;3;4;2;3;2;3;1;2;3;2;3;4;3;3;2;3;3;2;2;1;3;2;1.031535;.99363208;.29421833;.14048328;-.18721898
8291;2;2;1;2;3;2;2;1;2;2;2;3;1;2;1;2;2;3;2;2;1;2;3;3;1;2;2;-.38552162;-.40100229;.46767625;-1.0264008;-.12798908
2426;3;1;2;2;3;3;3;2;2;2;2;3;3;2;0;1;3;2;2;2;2;1;2;2;3;2;3;-.031433012;-.57027537;-.28056446;-.81168568;.065893479
121;4;3;2;3;3;2;3;2;3;2;;2;2;3;2;3;2;3;3;2;2;2;4;2;2;3;2;.70493162;.10748422;.49289885;.14048328;.24440932
2311;4;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1.031535;-.0068350467;.14665714;-.074231744;.97875631
4740;0;0;3;3;3;1;1;1;3;3;2;0;3;3;1;2;2;1;3;1;0;0;2;1;0;1;1;-1.2884256;-.72750849;-.86762142;.35519829;-.34035221
1384;1;3;3;3;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.56732464;.10748422;-.26678044;-.57578409;.0015413385
7499;3;1;1;2;2;1;1;1;2;1;1;1;1;1;1;2;2;2;3;1;1;2;3;1;2;2;2;-.55222237;-.47670949;.2522451;-.60442287;-.54404533
8120;1;2;2;2;2;3;2;2;2;;2;2;1;3;1;2;2;3;3;1;3;2;3;1;1;2;1;-.03513081;-.088360973;.49373451;-.11224488;-.69514251
2290;1;2;3;3;3;2;3;1;3;4;4;3;4;4;3;2;2;2;3;3;2;2;1;2;2;2;2;-.059518021;-.21193375;-1.0244902;.38657233;.95916903
4912;2;2;1;3;3;1;4;0;1;4;2;3;0;3;1;2;4;3;3;2;0;2;2;3;4;2;1;-.73863125;.50419474;.26966983;-.53731495;.77663767
4553;3;1;2;3;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2;1;2;3;3;1;2;2;-.044415757;-.43190074;-.094832301;-.55895752;-.18721898
6631;2;1;3;4;3;1;2;1;2;1;3;1;1;3;1;3;3;2;3;1;2;2;1;1;1;2;1;-.050453056;.060079813;-.46478683;.35955828;-.48993769
2691;1;1;3;2;2;1;2;1;2;2;2;2;2;3;2;1;2;1;2;2;2;2;2;2;2;1;2;-.93939549;-.43190074;-.6810537;-.5655967;.0015413385
6847;2;3;2;2;2;2;3;1;2;2;2;2;1;3;1;3;3;2;2;1;3;3;3;1;1;2;1;.1382954;.64934605;.079461269;-.35088164;-.56363279
4472;1;2;3;3;3;1;3;1;3;2;3;2;2;3;2;2;3;3;3;3;2;2;3;1;2;2;1;-.40296337;.28004679;-.064459182;.35519829;.43718505
248;1;2;3;3;3;3;2;2;3;4;3;0;2;3;4;2;3;1;2;3;0;3;1;3;2;1;1;-.58915156;.57363886;-.66794378;-.31286851;1.142807
2530;3;2;3;2;2;3;0;1;2;3;3;2;1;3;2;2;3;2;3;3;3;3;2;1;2;3;1;.67902476;-.093017727;-.27905467;-.11224488;.36348993
847;3;2;2;3;3;3;3;2;3;1;4;2;0;4;3;3;3;4;4;1;3;3;0;0;0;3;0;1.0191517;.64256936;.33853704;1.0546391;-.31142181
2618;3;2;1;3;2;3;4;1;2;2;2;2;1;3;1;3;3;3;3;1;3;3;2;1;0;3;0;.69042921;.83163786;.2819441;.12365671;-.75239313
5495;2;1;2;;2;1;2;1;3;1;2;2;1;3;0;2;2;2;2;1;1;2;3;1;1;2;1;-.56460565;-.2635192;.079461269;.10293616;-.91644371
2005;2;2;3;3;3;2;3;2;2;3;3;3;2;4;2;2;3;1;3;3;1;3;1;3;1;2;2;-.22116034;.16154648;-.66794378;-.059684325;.41759762
7013;2;1;3;2;2;2;3;2;3;2;3;4;3;3;1;3;0;3;3;3;3;2;3;2;2;2;3;.30265668;-1.0584117;-.052184917;-.095418304;.010678951
4020;3;2;2;3;3;2;2;1;1;3;2;2;2;4;2;2;2;2;3;3;2;1;3;3;3;3;1;.16155376;-.28250203;-.10710654;-.29122591;.79511821
8771;0;0;0;4;3;0;3;2;3;3;4;4;4;3;2;4;0;3;3;4;0;3;4;0;3;1;2;-.7872557;-.87104732;.46533078;.80581492;.98789394
843;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
751;1;1;2;1;2;1;2;1;1;1;1;1;2;1;1;4;1;2;1;1;1;1;2;3;1;3;1;-.3578749;-.49273968;-.29283869;-1.9785696;-.73280567
4727;2;3;3;2;2;3;2;1;1;3;3;1;2;2;2;3;2;2;2;3;2;1;1;1;2;2;3;.30771509;-.2998471;-.65135467;-.82851219;.36348993
4901;1;3;1;1;3;3;3;1;0;2;4;3;0;0;0;4;0;3;0;0;2;3;3;3;0;2;1;.47109747;-.03293144;.65424407;-2.6948371;-.88593882
678;3;1;3;4;4;3;3;0;3;3;4;1;1;4;2;4;3;3;4;1;2;2;1;1;2;3;1;1.0208918;.24914832;-.44819775;1.0758257;.46367449
8490;3;2;1;3;2;1;1;2;3;1;3;3;1;4;2;1;1;3;2;2;3;1;3;2;2;1;3;-.24751945;-1.1319326;.66651833;.14793554;-.16763157
1604;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
2729;2;2;3;3;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;2;2;2;2;1;3;2;2;-.21149595;-.25674251;-.080212615;-.11498003;.19030166
9038;1;2;0;1;2;2;4;2;3;1;1;1;0;2;0;3;2;3;2;1;3;2;2;0;1;2;1;-.20281042;.43403581;.84013778;-.3866156;-.91644371
6549;2;3;2;4;3;2;3;2;3;4;3;1;2;4;4;2;2;3;3;4;2;2;3;0;0;2;1;-.047134697;.42012551;.3071667;1.051904;.95806205
1352;2;3;2;3;3;1;3;0;3;1;2;1;2;3;2;3;2;3;3;1;2;3;0;1;1;2;2;-.21481431;.44588503;-.64771396;.35519829;-.30629963
6347;2;2;2;2;2;2;3;2;2;3;3;2;2;2;2;1;2;2;2;2;2;3;2;2;2;2;2;-.22290044;.12646705;-.093996629;-.81168568;.17071423
6558;2;1;1;3;4;2;2;3;2;0;4;2;2;2;0;2;2;3;2;3;2;2;3;1;2;2;1;.11722656;-.2635192;.6787926;-.36106902;-.025568942
6613;1;0;3;3;3;2;2;0;3;1;2;3;1;3;1;1;3;4;3;3;3;1;3;0;0;2;2;-.38998058;-.76612049;.13869776;.56991333;-.29314658
8232;4;3;2;3;3;4;3;1;4;0;3;1;2;3;0;3;3;3;3;3;4;3;4;1;1;4;1;1.5809498;.7936058;.2940568;.5867399;-.45719725
1971;2;3;0;2;3;2;3;2;3;4;3;2;1;3;3;3;4;2;2;3;3;3;2;1;1;2;1;.30265668;.82868528;.43813872;-.11934002;.77040869
3374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9457;0;0;4;0;0;0;0;0;0;4;0;4;0;0;4;0;0;4;0;4;0;0;1;;2;1;3;-2.1477635;-2.1890576;-.21898258;-3.2289321;.60697877
8749;4;1;2;2;4;4;2;4;4;0;2;4;1;4;0;2;3;3;3;0;4;3;4;1;2;4;3;1.2408229;-.51532155;1.0771508;.59692734;-.60389602
8610;1;1;1;2;1;0;3;1;0;1;1;3;1;2;1;2;3;3;1;2;0;3;3;3;1;1;2;-1.4551263;-.013611731;.46767625;-1.7281206;-.78289801
3857;3;3;4;3;3;1;3;1;3;3;2;;2;1;2;0;2;1;2;2;0;2;1;2;2;1;2;-1.1097233;.13320529;-1.0395696;-.59033149;.41358224
2078;2;0;0;0;0;0;1;2;0;4;2;4;0;0;3;0;0;4;0;2;4;0;2;4;4;2;3;-.57314426;-1.999989;1.0555689;-3.1454537;.41530985
9548;1;3;3;3;3;2;3;1;3;1;2;1;1;3;1;1;3;2;3;3;2;3;1;1;1;2;1;-.56400627;.7936058;-.46478683;.35519829;-.10438626
6422;3;1;4;4;2;1;2;1;3;4;4;3;4;4;4;3;2;0;4;4;0;3;0;2;1;2;1;-.057398517;-.21363795;-1.8138685;.86111069;.90395439
2895;3;3;2;4;4;3;2;2;4;4;4;4;2;4;2;2;4;4;4;4;4;4;4;0;2;2;2;.82110643;.37685668;.70833004;1.5220822;1.2111745
889;1;2;4;3;2;2;3;0;3;4;4;1;2;3;4;1;4;2;2;1;1;2;2;1;2;1;1;-.60561448;.6036458;-.83724844;.11656155;.51438761
9713;2;1;2;3;3;2;2;1;3;1;1;2;1;3;2;2;2;4;2;2;2;2;3;2;1;1;2;-.57216233;-.43190074;.51032364;-.098153472;-.11352389
4030;4;4;3;4;4;4;4;1;4;4;3;0;0;4;3;3;4;3;4;3;2;4;4;0;0;4;0;1.2328986;1.8439541;.49440861;1.5220822;.82451618
9485;1;3;2;3;3;0;2;0;3;3;3;0;0;3;2;0;3;2;2;2;0;2;2;0;0;2;0;-1.28163;.72303754;-.11854514;.33127657;.036061589
1213;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
8435;2;1;3;4;4;1;3;1;3;4;3;3;1;4;3;2;2;2;3;4;2;2;3;1;1;2;1;-.22621877;-.21871047;-.093322515;.8371889;1.2060523
465;1;1;2;;1;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;-1.1134211;-.45766023;-.47857085;-.49410209;-.78289801
3207;3;2;2;2;2;1;1;1;2;1;3;2;2;2;1;1;3;2;2;2;2;1;3;2;3;2;2;-.22523993;-.46061286;-.10710654;-.81168568;-.16250937
2509;3;1;0;4;2;3;3;3;2;3;3;4;1;2;3;2;0;3;3;2;2;2;2;3;2;4;3;.70130426;-1.0584117;.85241205;-.31596076;.3543523
9030;3;3;2;4;4;1;4;3;4;3;3;0;1;4;2;3;3;3;3;1;3;3;3;1;1;3;0;.49662229;1.2953156;.69257659;1.0687305;.27491418
1791;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;3;2;2;2;-.56128734;-.45088354;-.2797288;-1.0264008;-.18209675
6393;1;2;3;3;3;2;3;1;2;3;2;2;3;3;1;1;2;1;3;1;1;3;1;2;1;2;1;-.73803186;.29484859;-1.0533535;-.091058306;-.15159188
4824;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
9175;2;2;2;3;3;3;3;2;3;3;3;3;1;3;1;3;2;3;2;1;3;2;3;2;2;3;2;.67804593;-.21193375;.49373451;-.098153472;.037168428
9296;3;1;2;3;2;1;1;2;3;3;1;1;1;3;1;1;1;3;3;1;3;1;3;1;1;1;1;-.57624191;-.68180823;.49373451;.35519829;-.39445987
3814;2;2;2;3;2;1;3;3;3;2;4;2;2;3;2;1;1;2;4;3;1;1;3;0;2;3;2;-.21534376;-.44115424;.29057759;.80855006;.19431704
9375;2;3;2;3;3;4;4;2;3;2;2;0;0;3;1;3;4;3;3;2;2;4;2;0;2;3;0;.51874304;1.6687959;.4945702;.56991333;.060771238
9321;3;1;2;4;3;2;1;0;3;;3;;3;4;1;3;3;3;4;2;2;3;1;1;2;2;3;.30537555;-.49482042;-.64854956;1.0758257;.085362546
977;3;2;1;4;4;3;2;0;1;3;4;0;0;4;1;3;3;4;4;4;2;4;4;1;2;3;0;.84512609;.93616146;.8565653;.61274248;.85836351
7182;3;0;1;4;3;1;2;0;4;4;3;4;3;4;4;1;0;3;4;3;2;1;0;0;3;3;3;-.028934786;-1.6167794;-.66149795;1.5220822;1.3315673
2401;1;1;3;3;2;1;2;1;3;3;3;1;2;3;3;2;2;2;2;3;1;2;3;0;2;1;1;-.77329415;-.11925941;-.27989036;.33127657;.54712808
3604;1;2;3;3;3;2;2;1;2;1;2;2;2;3;1;2;2;2;3;2;1;2;2;1;1;2;1;-.56226617;-.088360973;-.46562251;.12365671;-.297162
5916;2;3;3;3;3;2;3;1;3;1;3;1;1;3;0;2;3;2;2;1;1;3;3;1;0;2;2;-.22116034;.62522429;-.093322515;.11656155;-.86233604
2848;1;0;3;4;3;1;2;0;3;4;4;4;0;3;4;2;2;3;3;3;2;1;3;1;4;2;4;-.2386021;-1.4264827;.10983439;.59109992;1.5203277
3717;3;3;0;3;3;3;3;2;3;4;4;0;0;3;3;3;3;3;3;4;4;4;4;0;2;3;0;1.1931773;1.3003881;1.2116021;.56991333;1.1519446
2811;2;0;3;3;2;0;2;2;2;1;1;1;2;2;1;3;2;3;2;2;2;2;2;2;3;2;2;-.55825967;-.46279916;-.051349264;-.57578409;-.16250937
7772;2;3;4;2;1;3;3;0;2;1;2;1;3;3;0;1;2;1;3;3;3;2;0;3;1;2;1;-.034151953;.42012551;-1.6107117;-.54167497;-.77376038
8542;3;3;1;3;4;3;2;3;3;3;2;0;0;3;2;3;4;4;3;3;3;3;4;4;2;2;1;.49412405;.92813629;1.4530915;-.28894678;.84922588
5270;2;1;0;2;2;2;2;0;2;0;1;0;4;2;1;2;2;2;2;2;2;3;1;2;1;2;1;-.3758572;.21914138;-.70498097;-.81168568;-.70920289
6564;1;2;1;3;3;2;3;1;3;3;2;3;1;4;1;1;2;3;3;2;2;2;3;1;1;1;1;-.76031137;-.04355222;.46767625;.60128736;.041183829
9704;2;2;1;1;2;2;3;1;1;0;1;2;1;2;0;2;3;3;2;2;1;3;2;2;0;2;1;-.54988283;.47418782;.2819441;-1.2791288;-1.0816013
3711;3;2;0;3;3;1;1;2;3;1;1;1;1;3;1;2;1;2;4;1;1;2;2;1;1;3;1;-.35591722;-.31250894;.43813872;.59383506;-.48993769
67;2;1;2;3;2;2;1;1;2;2;2;2;3;2;1;2;2;2;3;2;2;1;3;2;1;2;3;-.21149595;-.98349184;-.29367435;-.3371473;-.37085706
764;2;1;2;3;3;1;3;1;3;0;3;1;2;3;0;3;3;2;2;0;3;3;2;1;0;2;1;.12357258;.44328937;-.29283869;.11656155;-1.2242846
8451;4;3;0;4;4;4;4;2;4;3;4;2;0;4;0;4;4;4;4;0;4;4;4;0;0;3;1;1.7247716;1.2118949;1.4270332;1.5220822;-.47389802
4767;4;3;0;3;3;4;4;4;3;3;3;2;0;3;2;4;4;4;3;2;3;4;3;1;3;3;1;1.3863848;1.2118949;1.6389853;.35519829;.60234249
6072;2;3;2;3;3;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.3758572;-.08158429;-.093996629;-.57578409;.075236425
7411;4;3;1;3;3;3;1;2;3;0;1;3;1;3;1;3;2;3;3;1;3;1;3;1;1;4;2;.89911771;-.60905361;.66651833;.35519829;-.65911061
5886;0;2;0;2;2;0;1;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;1;2;0;0;0;-2.3440688;-.56748891;.041290287;-1.2747687;-1.4671527
7366;2;2;2;3;2;1;2;1;3;2;3;2;2;3;1;2;3;3;3;2;1;2;2;1;1;2;2;-.40024444;-.077403285;-.077407531;.35519829;-.37085706
3635;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;-.21149595;-.067673989;.091735527;-.57578409;.0015413385
5891;2;1;3;3;3;2;2;1;3;2;2;2;2;3;1;2;2;1;1;2;2;2;1;1;1;2;2;-.21149595;-.43190074;-.86678582;-.12207519;-.12798908
6491;1;1;3;1;2;1;1;1;2;1;2;2;3;2;1;2;3;1;2;1;2;2;2;2;1;1;1;-.76362973;-.27324846;-.86762142;-1.0475872;-.73280567
3306;3;2;3;3;3;2;3;0;3;3;3;2;3;3;3;1;4;2;3;4;1;3;2;1;1;2;1;-.22018148;.65352702;-.85103244;.35519829;.79401135
